investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV002090,1/11/2024,120505,Lumpsum,97909,Maharashtra,Mumbai,T30,26-35,Male,23.7,Cheque,Verified
INV001205,1/11/2024,119092,Lumpsum,271412,Madhya Pradesh,Bhopal,B30,26-35,Male,24.1,Cheque,Verified
INV004308,1/11/2024,120505,SIP,2508,Gujarat,Surat,T30,26-35,Female,11.1,Mandate,Verified
INV002621,1/11/2024,120507,Redemption,65881,Uttar Pradesh,Agra,B30,26-35,Female,22.6,Cheque,Verified
INV000413,1/11/2024,120506,Lumpsum,445536,Haryana,Gurugram,T30,36-45,Female,49.8,UPI,Verified
INV004363,1/11/2024,149323,Lumpsum,445758,Delhi,Noida,T30,26-35,Male,20.5,Mandate,Verified
INV001539,1/12/2024,149323,SIP,4714,Madhya Pradesh,Indore,T30,36-45,Male,32.1,Mandate,Verified
INV000414,1/12/2024,119092,SIP,10281,Tamil Nadu,Chennai,T30,36-45,Male,21.9,Net Banking,Verified
INV002716,1/12/2024,119092,SIP,2347,Tamil Nadu,Chennai,T30,56+,Female,47.4,Mandate,Pending
INV003865,1/12/2024,100025,SIP,463,Gujarat,Ahmedabad,T30,18-25,Female,3.3,Mandate,Verified
INV000813,1/12/2024,120843,SIP,3598,Telangana,Hyderabad,T30,46-55,Male,38.7,Mandate,Verified
INV002613,1/12/2024,125497,Lumpsum,53948,Karnataka,Bangalore,T30,46-55,Female,44.3,Mandate,Verified
INV002045,1/12/2024,118632,Redemption,118396,Rajasthan,Jaipur,T30,18-25,Female,3.8,Net Banking,Pending
INV003454,1/12/2024,120843,SIP,7944,Telangana,Hyderabad,T30,26-35,Male,18.3,Cheque,Verified
INV004850,1/12/2024,119092,SIP,48595,Madhya Pradesh,Bhopal,B30,56+,Male,34.8,Cheque,Verified
INV004342,1/12/2024,118635,SIP,2186,Tamil Nadu,Coimbatore,B30,46-55,Female,22.1,Net Banking,Verified
INV001538,1/12/2024,118636,SIP,2181,Madhya Pradesh,Bhopal,B30,18-25,Female,3.1,Mandate,Verified
INV002401,1/12/2024,125498,SIP,3471,West Bengal,Kolkata,T30,26-35,Male,20.9,UPI,Verified
INV002243,1/12/2024,101207,SIP,599,Tamil Nadu,Coimbatore,B30,26-35,Male,7.8,Mandate,Verified
INV004544,1/12/2024,101206,Lumpsum,311066,Maharashtra,Mumbai,T30,36-45,Male,52.1,Mandate,Verified
INV000895,1/12/2024,149324,Lumpsum,441094,Rajasthan,Udaipur,B30,26-35,Male,19.5,UPI,Pending
INV004704,1/12/2024,120842,Lumpsum,392506,Delhi,New Delhi,T30,26-35,Male,23.1,Net Banking,Verified
INV000220,1/12/2024,125498,SIP,8058,Uttar Pradesh,Lucknow,T30,36-45,Male,48.1,Cheque,Verified
INV002759,1/12/2024,125498,Lumpsum,394961,Delhi,Noida,T30,36-45,Male,44.6,Net Banking,Verified
INV003542,1/12/2024,120505,Redemption,360525,Telangana,Hyderabad,T30,26-35,Male,10,UPI,Verified
INV001375,1/12/2024,100033,Lumpsum,186485,Haryana,Gurugram,T30,18-25,Male,6.3,Mandate,Verified
INV001983,1/12/2024,119093,SIP,1638,West Bengal,Kolkata,T30,36-45,Male,30.6,UPI,Verified
INV003386,1/12/2024,102885,Lumpsum,289354,Haryana,Faridabad,B30,26-35,Male,16.8,UPI,Verified
INV003210,1/12/2024,102886,SIP,456,Haryana,Faridabad,B30,36-45,Female,23.1,Mandate,Verified
INV000150,1/12/2024,148567,Lumpsum,77550,Karnataka,Mysore,B30,18-25,Male,3.5,Mandate,Verified
INV000487,1/12/2024,120503,SIP,7304,Telangana,Hyderabad,T30,36-45,Male,41.7,Net Banking,Verified
INV003160,1/12/2024,119120,Lumpsum,286436,Delhi,Gurugram,T30,26-35,Male,24.9,Mandate,Verified
INV003222,1/12/2024,120842,SIP,3343,Punjab,Amritsar,B30,56+,Female,11.7,Cheque,Pending
INV000988,1/12/2024,119093,Lumpsum,259605,Rajasthan,Jaipur,T30,36-45,Male,28.7,Cheque,Verified
INV003860,1/12/2024,119599,Lumpsum,138013,Punjab,Chandigarh,T30,26-35,Male,20.4,Net Banking,Verified
INV003057,1/12/2024,100016,Redemption,280673,Punjab,Chandigarh,T30,18-25,Male,6.4,Cheque,Verified
INV000534,1/12/2024,148567,SIP,7393,Punjab,Amritsar,B30,36-45,Male,16.8,Cheque,Verified
INV004069,1/12/2024,118636,Lumpsum,391259,Delhi,Noida,T30,26-35,Male,21.8,Net Banking,Verified
INV003733,1/12/2024,119552,SIP,2731,Telangana,Hyderabad,T30,26-35,Male,12.6,Mandate,Verified
INV004831,1/12/2024,120504,SIP,13581,Maharashtra,Mumbai,T30,18-25,Female,5.9,Net Banking,Verified
INV000682,1/12/2024,119599,Redemption,374425,Delhi,New Delhi,T30,56+,Female,69.2,Net Banking,Verified
INV001822,1/12/2024,148567,Lumpsum,200359,Gujarat,Ahmedabad,T30,36-45,Male,59.6,Mandate,Verified
INV000840,1/12/2024,120506,Lumpsum,245323,Punjab,Chandigarh,T30,26-35,Male,15.3,Cheque,Verified
INV002798,1/12/2024,120503,SIP,41288,Tamil Nadu,Coimbatore,B30,26-35,Female,24.5,Mandate,Verified
INV004401,1/12/2024,148569,SIP,1676,Rajasthan,Udaipur,B30,26-35,Male,22.6,Cheque,Verified
INV000631,1/12/2024,119551,Redemption,317359,Delhi,Noida,T30,36-45,Female,48.6,Cheque,Verified
INV002786,1/12/2024,118635,SIP,1976,Tamil Nadu,Coimbatore,B30,26-35,Female,13.3,UPI,Verified
INV000290,1/12/2024,118634,Redemption,147815,Punjab,Chandigarh,T30,26-35,Male,17.9,UPI,Verified
INV003103,1/12/2024,118633,SIP,2069,Tamil Nadu,Coimbatore,B30,36-45,Female,55.8,Mandate,Verified
INV000175,1/12/2024,119598,Lumpsum,96132,Karnataka,Bangalore,T30,26-35,Male,17.3,Cheque,Verified
INV000522,1/12/2024,118634,SIP,1098,Punjab,Chandigarh,T30,26-35,Female,10.8,Mandate,Verified
INV004005,1/12/2024,149324,Redemption,166360,West Bengal,Kolkata,T30,26-35,Male,11,UPI,Verified
INV001466,1/12/2024,102887,Lumpsum,309222,Delhi,Noida,T30,46-55,Female,20.3,UPI,Verified
INV003771,1/12/2024,119094,SIP,1816,Telangana,Hyderabad,T30,46-55,Male,47.6,Net Banking,Verified
INV000175,1/12/2024,120503,SIP,884,Karnataka,Bangalore,T30,26-35,Male,17.3,Mandate,Verified
INV003702,1/13/2024,119120,SIP,12766,Madhya Pradesh,Bhopal,B30,36-45,Male,53.2,UPI,Verified
INV001418,1/13/2024,119095,Lumpsum,288021,Delhi,Noida,T30,36-45,Male,39.2,Cheque,Verified
INV004632,1/13/2024,148569,SIP,537,Punjab,Chandigarh,T30,26-35,Male,18,Cheque,Verified
INV002681,1/13/2024,119095,SIP,848,Maharashtra,Nashik,B30,18-25,Female,7.2,Net Banking,Verified
INV001404,1/13/2024,125497,Lumpsum,284280,West Bengal,Kolkata,T30,46-55,Male,56.2,UPI,Verified
INV000808,1/13/2024,120842,SIP,8878,Punjab,Chandigarh,T30,36-45,Male,34.9,Mandate,Verified
INV001433,1/13/2024,149324,Lumpsum,308296,West Bengal,Kolkata,T30,26-35,Male,10.9,UPI,Verified
INV000673,1/13/2024,118634,SIP,2086,Maharashtra,Nashik,B30,36-45,Male,47.4,Cheque,Verified
INV004739,1/13/2024,102886,Lumpsum,413324,Delhi,Gurugram,T30,18-25,Male,3.2,Mandate,Verified
INV001232,1/13/2024,125498,SIP,2795,Uttar Pradesh,Agra,B30,46-55,Female,29.8,UPI,Verified
INV004621,1/13/2024,125497,SIP,2699,Punjab,Amritsar,B30,36-45,Female,16.9,Mandate,Verified
INV002986,1/13/2024,120844,SIP,946,Punjab,Amritsar,B30,26-35,Male,11.9,Mandate,Verified
INV003670,1/13/2024,119551,SIP,47799,Punjab,Chandigarh,T30,36-45,Male,38.4,Mandate,Pending
INV001717,1/13/2024,102886,Redemption,353014,Karnataka,Mysore,B30,26-35,Male,23.2,Mandate,Verified
INV000683,1/13/2024,120842,SIP,456,Maharashtra,Mumbai,T30,26-35,Female,17.4,Mandate,Verified
INV002497,1/13/2024,120841,SIP,13159,Telangana,Hyderabad,T30,26-35,Female,13,Cheque,Verified
INV000701,1/13/2024,125497,SIP,2663,West Bengal,Kolkata,T30,36-45,Female,55.6,Cheque,Verified
INV001020,1/13/2024,101206,Lumpsum,223108,Maharashtra,Mumbai,T30,26-35,Female,13.5,Mandate,Verified
INV004856,1/13/2024,120507,Lumpsum,318735,Maharashtra,Mumbai,T30,36-45,Male,54.3,UPI,Verified
INV004328,1/13/2024,100033,SIP,7396,Telangana,Hyderabad,T30,26-35,Female,12.8,Cheque,Verified
INV004653,1/13/2024,119093,Redemption,308702,Rajasthan,Jaipur,T30,46-55,Female,32.2,Net Banking,Verified
INV003158,1/13/2024,118633,Redemption,487726,Karnataka,Mysore,B30,26-35,Male,21.1,Net Banking,Verified
INV003652,1/13/2024,118634,SIP,545,Punjab,Chandigarh,T30,26-35,Female,16.9,Net Banking,Verified
INV000977,1/13/2024,120842,SIP,2283,Karnataka,Mysore,B30,56+,Male,22.5,Cheque,Verified
INV004761,1/13/2024,120507,SIP,2604,Madhya Pradesh,Indore,T30,26-35,Male,21.4,Cheque,Verified
INV002217,1/13/2024,120507,SIP,2031,Tamil Nadu,Coimbatore,B30,18-25,Male,7,Cheque,Verified
INV000415,1/13/2024,119095,Lumpsum,119316,Maharashtra,Pune,T30,36-45,Female,20.3,UPI,Verified
INV002909,1/13/2024,119552,SIP,2388,Rajasthan,Udaipur,B30,36-45,Male,44.1,Cheque,Verified
INV002080,1/13/2024,148569,SIP,55735,Tamil Nadu,Coimbatore,B30,26-35,Male,21.3,Cheque,Pending
INV004292,1/13/2024,120504,Redemption,152985,Uttar Pradesh,Kanpur,B30,26-35,Male,13,UPI,Verified
INV004534,1/13/2024,120843,SIP,11918,Maharashtra,Nashik,B30,26-35,Male,8.8,UPI,Verified
INV003262,1/13/2024,125497,SIP,5578,Telangana,Hyderabad,T30,46-55,Male,80.2,Mandate,Verified
INV002202,1/13/2024,101207,SIP,1991,Madhya Pradesh,Indore,T30,18-25,Female,7.1,UPI,Verified
INV003146,1/13/2024,100025,Lumpsum,399994,Rajasthan,Udaipur,B30,26-35,Male,20.2,Net Banking,Verified
INV000638,1/13/2024,119551,SIP,6539,Rajasthan,Udaipur,B30,26-35,Male,12.7,Cheque,Verified
INV003373,1/13/2024,125498,Redemption,443338,Gujarat,Surat,T30,56+,Male,62.9,UPI,Verified
INV002434,1/13/2024,119120,SIP,13191,Uttar Pradesh,Agra,B30,26-35,Male,13.8,Mandate,Verified
INV000552,1/13/2024,102887,Redemption,102052,Uttar Pradesh,Lucknow,T30,36-45,Female,35.8,Mandate,Verified
INV004230,1/13/2024,102885,Redemption,125315,Karnataka,Bangalore,T30,18-25,Female,7.4,Mandate,Verified
INV000223,1/13/2024,120842,SIP,11719,West Bengal,Kolkata,T30,26-35,Male,6.3,Mandate,Verified
INV000082,1/13/2024,120504,SIP,3380,Rajasthan,Udaipur,B30,26-35,Female,19.6,UPI,Pending
INV000820,1/13/2024,119599,SIP,43813,Telangana,Hyderabad,T30,36-45,Male,50.2,Mandate,Verified
INV004959,1/13/2024,118636,Lumpsum,432325,Delhi,New Delhi,T30,18-25,Female,5.8,Net Banking,Verified
INV002262,1/13/2024,119598,SIP,3375,Rajasthan,Udaipur,B30,26-35,Male,8.2,Net Banking,Verified
INV002554,1/13/2024,101206,SIP,1047,Madhya Pradesh,Bhopal,B30,18-25,Male,5.4,Cheque,Verified
INV000599,1/13/2024,100016,SIP,49737,Gujarat,Ahmedabad,T30,36-45,Male,24,Mandate,Verified
INV003065,1/13/2024,119093,Lumpsum,425066,Uttar Pradesh,Kanpur,B30,46-55,Male,27.9,Cheque,Verified
INV003698,1/13/2024,125498,SIP,5091,Madhya Pradesh,Bhopal,B30,36-45,Female,41.5,Net Banking,Verified
INV000327,1/13/2024,120507,SIP,2881,Uttar Pradesh,Kanpur,B30,26-35,Male,9.2,UPI,Verified
INV001528,1/13/2024,119599,SIP,40754,Telangana,Hyderabad,T30,26-35,Female,20.7,UPI,Verified
INV004790,1/13/2024,120841,SIP,545,Tamil Nadu,Coimbatore,B30,18-25,Male,3.4,Mandate,Verified
INV004169,1/13/2024,102885,SIP,48618,Rajasthan,Udaipur,B30,26-35,Female,20.4,Cheque,Verified
INV003312,1/13/2024,100016,Lumpsum,247986,Maharashtra,Mumbai,T30,26-35,Male,7.9,UPI,Verified
INV004223,1/13/2024,120844,Lumpsum,190795,Uttar Pradesh,Agra,B30,36-45,Female,49.3,UPI,Verified
INV003906,1/13/2024,148568,SIP,1087,Haryana,Faridabad,B30,36-45,Male,39.7,UPI,Verified
INV003573,1/14/2024,119551,Redemption,280396,Gujarat,Surat,T30,36-45,Male,51.8,Cheque,Verified
INV000490,1/14/2024,148568,SIP,2309,Delhi,New Delhi,T30,26-35,Male,10,Cheque,Verified
INV002746,1/14/2024,118632,SIP,435,Delhi,Noida,T30,26-35,Male,23.2,Mandate,Verified
INV000546,1/14/2024,119120,SIP,4842,Karnataka,Mysore,B30,26-35,Male,9.5,UPI,Verified
INV002942,1/14/2024,120842,SIP,2920,Delhi,Noida,T30,36-45,Male,27.8,Cheque,Verified
INV000253,1/14/2024,118632,Lumpsum,380067,Delhi,New Delhi,T30,26-35,Female,7.2,Mandate,Verified
INV002942,1/14/2024,119095,Lumpsum,43056,Delhi,Noida,T30,36-45,Male,27.8,UPI,Verified
INV000854,1/14/2024,118633,SIP,59780,Karnataka,Bangalore,T30,46-55,Female,79.7,Cheque,Verified
INV003475,1/14/2024,118633,SIP,401,Telangana,Hyderabad,T30,26-35,Male,20.7,Net Banking,Verified
INV001246,1/14/2024,119598,SIP,8465,Rajasthan,Jaipur,T30,46-55,Male,51.2,Cheque,Verified
INV000261,1/14/2024,102885,SIP,9649,Gujarat,Ahmedabad,T30,18-25,Male,3.5,UPI,Verified
INV004539,1/14/2024,125498,Lumpsum,172640,Haryana,Faridabad,B30,26-35,Male,18,Cheque,Verified
INV003620,1/14/2024,125497,SIP,2718,Uttar Pradesh,Kanpur,B30,36-45,Female,15.7,Net Banking,Pending
INV001690,1/14/2024,119093,SIP,20315,Rajasthan,Jaipur,T30,36-45,Male,27.6,Cheque,Verified
INV002256,1/14/2024,101206,SIP,44525,Rajasthan,Jaipur,T30,46-55,Male,49.6,UPI,Verified
INV002142,1/14/2024,120503,Lumpsum,377263,Tamil Nadu,Chennai,T30,18-25,Male,3.6,Net Banking,Verified
INV001252,1/14/2024,148569,Redemption,53866,Rajasthan,Jaipur,T30,26-35,Male,16,Mandate,Verified
INV004548,1/14/2024,148568,SIP,55894,Delhi,Noida,T30,36-45,Female,58.1,Cheque,Verified
INV002843,1/14/2024,120844,Redemption,130159,Haryana,Faridabad,B30,26-35,Male,11.8,Cheque,Verified
INV001397,1/14/2024,125497,Lumpsum,416815,Delhi,New Delhi,T30,26-35,Male,20.8,Cheque,Verified
INV001926,1/14/2024,102885,SIP,3256,Uttar Pradesh,Agra,B30,46-55,Female,26.9,Mandate,Verified
INV002500,1/14/2024,102885,Lumpsum,276324,Delhi,New Delhi,T30,26-35,Male,14.7,Net Banking,Verified
INV004877,1/14/2024,125497,SIP,4003,Karnataka,Mysore,B30,26-35,Male,18,UPI,Verified
INV003399,1/14/2024,101208,Redemption,479186,Telangana,Hyderabad,T30,26-35,Female,16,UPI,Verified
INV000908,1/14/2024,120505,SIP,27787,Karnataka,Mysore,B30,26-35,Male,11.3,Mandate,Verified
INV000211,1/14/2024,119095,Lumpsum,171856,Punjab,Chandigarh,T30,26-35,Male,17,Net Banking,Verified
INV000210,1/14/2024,120842,SIP,16400,Rajasthan,Jaipur,T30,26-35,Male,9.1,UPI,Verified
INV004495,1/14/2024,118635,Redemption,115605,Punjab,Amritsar,B30,36-45,Female,24.4,Mandate,Verified
INV002911,1/14/2024,120506,Lumpsum,315721,Gujarat,Surat,T30,26-35,Male,24.1,Mandate,Verified
INV004482,1/14/2024,119120,Lumpsum,261875,Uttar Pradesh,Kanpur,B30,18-25,Female,6.8,Net Banking,Verified
INV003766,1/14/2024,119552,Lumpsum,225256,West Bengal,Kolkata,T30,36-45,Male,52.3,Cheque,Verified
INV000189,1/14/2024,119120,SIP,8241,Uttar Pradesh,Lucknow,T30,36-45,Male,47.3,Net Banking,Verified
INV000293,1/14/2024,100033,SIP,25238,Karnataka,Mysore,B30,26-35,Female,19.3,Net Banking,Verified
INV001977,1/14/2024,101207,Redemption,340055,Punjab,Amritsar,B30,18-25,Female,3.3,Mandate,Verified
INV003304,1/14/2024,120841,SIP,3545,Telangana,Hyderabad,T30,18-25,Female,4.8,Net Banking,Verified
INV003951,1/14/2024,125497,SIP,3100,Uttar Pradesh,Lucknow,T30,18-25,Male,7.8,Cheque,Verified
INV004961,1/14/2024,119092,SIP,5075,West Bengal,Kolkata,T30,36-45,Male,15,Mandate,Pending
INV003366,1/14/2024,148568,Lumpsum,485715,Madhya Pradesh,Bhopal,B30,18-25,Male,3.3,Mandate,Verified
INV001806,1/14/2024,149324,SIP,29074,Telangana,Hyderabad,T30,36-45,Male,32.6,Cheque,Verified
INV001530,1/14/2024,149324,SIP,4062,Telangana,Hyderabad,T30,26-35,Male,21,Mandate,Verified
INV003946,1/14/2024,120504,SIP,10932,Karnataka,Mysore,B30,26-35,Female,9.2,UPI,Pending
INV003810,1/14/2024,102885,Redemption,441808,Maharashtra,Nashik,B30,26-35,Male,24.7,Net Banking,Verified
INV004030,1/14/2024,120842,Lumpsum,54035,Uttar Pradesh,Lucknow,T30,18-25,Female,4.4,Net Banking,Verified
INV000757,1/14/2024,148567,SIP,9443,Madhya Pradesh,Indore,T30,36-45,Male,25.4,Cheque,Verified
INV000471,1/14/2024,101206,Lumpsum,398977,West Bengal,Kolkata,T30,18-25,Male,4.2,UPI,Verified
INV002714,1/14/2024,120503,Lumpsum,237833,West Bengal,Kolkata,T30,46-55,Male,65.7,Mandate,Pending
INV003865,1/14/2024,102887,SIP,3448,Gujarat,Ahmedabad,T30,18-25,Female,3.3,Mandate,Verified
INV001972,1/14/2024,100025,SIP,1125,Uttar Pradesh,Kanpur,B30,18-25,Male,4.6,Mandate,Verified
INV003208,1/14/2024,119120,SIP,470,Madhya Pradesh,Bhopal,B30,46-55,Male,80,Net Banking,Verified
INV002868,1/14/2024,148568,Redemption,257574,Gujarat,Ahmedabad,T30,26-35,Female,24.7,UPI,Verified
INV004014,1/14/2024,119599,SIP,8772,Telangana,Hyderabad,T30,56+,Female,27.2,Mandate,Verified
INV001852,1/14/2024,120505,SIP,2315,Telangana,Hyderabad,T30,26-35,Male,21.7,Net Banking,Verified
INV002003,1/14/2024,125498,Redemption,157057,Delhi,New Delhi,T30,26-35,Female,20.1,Net Banking,Verified
INV002003,1/14/2024,120503,Redemption,271129,Delhi,New Delhi,T30,26-35,Female,20.1,Net Banking,Verified
INV003189,1/14/2024,120503,Lumpsum,82411,Tamil Nadu,Chennai,T30,36-45,Female,44.6,Net Banking,Verified
INV001536,1/14/2024,100033,SIP,24928,Karnataka,Mysore,B30,26-35,Male,17.9,UPI,Verified
INV002187,1/14/2024,102885,Lumpsum,400717,Tamil Nadu,Chennai,T30,36-45,Male,15,Net Banking,Verified
INV001300,1/14/2024,100016,Lumpsum,453082,Uttar Pradesh,Agra,B30,36-45,Female,53.8,Cheque,Verified
INV003797,1/14/2024,119598,Lumpsum,379407,Madhya Pradesh,Indore,T30,26-35,Male,6.6,Mandate,Verified
INV004924,1/14/2024,100016,SIP,5272,Telangana,Hyderabad,T30,36-45,Male,16.1,UPI,Verified
INV001055,1/14/2024,119092,SIP,1834,Haryana,Gurugram,T30,26-35,Female,17.6,Mandate,Verified
INV001985,1/14/2024,120506,Redemption,25673,Gujarat,Surat,T30,36-45,Male,46.6,Cheque,Verified
INV001365,1/14/2024,101208,Redemption,392668,Tamil Nadu,Coimbatore,B30,36-45,Male,25.3,Net Banking,Verified
INV000443,1/14/2024,100033,SIP,7828,Punjab,Chandigarh,T30,26-35,Male,18.7,Mandate,Verified
INV004593,1/14/2024,125497,Lumpsum,343193,Punjab,Amritsar,B30,26-35,Male,13.7,Cheque,Verified
INV001651,1/14/2024,119551,Redemption,6684,Gujarat,Ahmedabad,T30,18-25,Male,4.1,Net Banking,Verified
INV003811,1/14/2024,120843,SIP,54067,Gujarat,Surat,T30,46-55,Female,83.6,Net Banking,Verified
INV000607,1/14/2024,100033,SIP,3331,Rajasthan,Jaipur,T30,56+,Male,33.9,Mandate,Verified
INV003354,1/14/2024,120504,SIP,54121,Punjab,Chandigarh,T30,46-55,Male,48.5,Net Banking,Verified
INV000793,1/14/2024,101206,SIP,6759,West Bengal,Kolkata,T30,26-35,Female,8.4,UPI,Verified
INV004254,1/14/2024,119093,Lumpsum,336976,Madhya Pradesh,Bhopal,B30,36-45,Male,58.3,UPI,Verified
INV000786,1/14/2024,101206,SIP,4447,Madhya Pradesh,Bhopal,B30,26-35,Male,17.9,Mandate,Verified
INV001631,1/15/2024,120844,Lumpsum,138775,Haryana,Faridabad,B30,36-45,Male,55.9,Cheque,Verified
INV004318,1/15/2024,120504,SIP,9085,Tamil Nadu,Coimbatore,B30,56+,Female,54.7,Mandate,Verified
INV004378,1/15/2024,118632,SIP,7498,Tamil Nadu,Chennai,T30,26-35,Female,23.2,Net Banking,Verified
INV002348,1/15/2024,120842,Redemption,271794,Uttar Pradesh,Agra,B30,26-35,Male,13.4,Net Banking,Verified
INV001557,1/15/2024,119120,Lumpsum,11887,Haryana,Gurugram,T30,26-35,Female,10.5,UPI,Pending
INV002911,1/15/2024,149322,SIP,1736,Gujarat,Surat,T30,26-35,Male,24.1,Cheque,Verified
INV004319,1/15/2024,102887,SIP,2853,Gujarat,Surat,T30,18-25,Male,3.9,Cheque,Verified
INV004549,1/15/2024,149323,SIP,2373,Tamil Nadu,Chennai,T30,36-45,Male,40.7,Mandate,Verified
INV001846,1/15/2024,102886,Lumpsum,329051,Uttar Pradesh,Kanpur,B30,56+,Male,72.3,Mandate,Verified
INV003604,1/15/2024,120841,SIP,2242,Punjab,Chandigarh,T30,18-25,Female,7.4,UPI,Verified
INV000261,1/15/2024,119552,Redemption,489019,Gujarat,Ahmedabad,T30,18-25,Male,3.5,UPI,Verified
INV002143,1/15/2024,120844,SIP,2685,Uttar Pradesh,Lucknow,T30,26-35,Male,11.8,Cheque,Verified
INV002232,1/15/2024,120844,Redemption,261477,Karnataka,Bangalore,T30,26-35,Female,16.9,Cheque,Verified
INV002412,1/15/2024,118633,SIP,8181,Karnataka,Bangalore,T30,26-35,Male,11.4,Cheque,Verified
INV003420,1/15/2024,118634,SIP,22016,Haryana,Faridabad,B30,36-45,Male,47.2,Mandate,Verified
INV001322,1/15/2024,125497,SIP,1994,Uttar Pradesh,Lucknow,T30,26-35,Female,10.5,Cheque,Verified
INV002863,1/15/2024,120507,SIP,2630,Rajasthan,Udaipur,B30,36-45,Female,49.8,Cheque,Verified
INV003732,1/15/2024,120841,SIP,11385,West Bengal,Kolkata,T30,36-45,Male,56.1,Cheque,Verified
INV001036,1/15/2024,120506,Lumpsum,344823,Punjab,Chandigarh,T30,46-55,Female,40.5,Net Banking,Verified
INV002034,1/15/2024,148569,SIP,29964,Uttar Pradesh,Lucknow,T30,26-35,Male,10,Mandate,Verified
INV003739,1/15/2024,118633,Lumpsum,190275,Gujarat,Surat,T30,46-55,Female,81,Cheque,Verified
INV002420,1/15/2024,149324,SIP,2750,Karnataka,Mysore,B30,26-35,Female,6.4,Mandate,Verified
INV003598,1/15/2024,148567,SIP,1892,Delhi,Gurugram,T30,26-35,Female,12.7,UPI,Verified
INV002718,1/15/2024,119095,SIP,1626,Telangana,Hyderabad,T30,36-45,Male,15.6,Mandate,Verified
INV000322,1/15/2024,119599,SIP,6786,Rajasthan,Jaipur,T30,18-25,Male,5.9,Mandate,Verified
INV004467,1/15/2024,120505,SIP,9943,Tamil Nadu,Chennai,T30,46-55,Male,52.4,Cheque,Pending
INV004496,1/15/2024,119598,SIP,2220,Madhya Pradesh,Indore,T30,18-25,Female,6.3,UPI,Verified
INV004912,1/15/2024,100016,Redemption,227454,West Bengal,Kolkata,T30,18-25,Male,6.4,Mandate,Verified
INV000006,1/15/2024,149323,Lumpsum,325595,Madhya Pradesh,Bhopal,B30,46-55,Female,43,Cheque,Verified
INV001969,1/15/2024,102887,SIP,408,Uttar Pradesh,Kanpur,B30,26-35,Male,9.7,Cheque,Verified
INV000729,1/15/2024,102886,SIP,22497,Telangana,Hyderabad,T30,36-45,Male,36.5,UPI,Verified
INV003166,1/15/2024,102885,SIP,14626,Karnataka,Bangalore,T30,26-35,Female,7.1,UPI,Verified
INV002851,1/15/2024,120506,SIP,2709,Tamil Nadu,Coimbatore,B30,26-35,Male,16,Cheque,Verified
INV004616,1/15/2024,100025,Lumpsum,147660,West Bengal,Kolkata,T30,26-35,Female,18.1,Net Banking,Verified
INV001800,1/15/2024,100033,SIP,2331,Tamil Nadu,Chennai,T30,26-35,Female,12.8,Net Banking,Verified
INV001599,1/15/2024,100033,SIP,1945,Haryana,Faridabad,B30,36-45,Female,31,Mandate,Verified
INV002773,1/15/2024,101206,SIP,43036,Karnataka,Mysore,B30,36-45,Female,28,UPI,Verified
INV004151,1/15/2024,120506,Lumpsum,417730,Karnataka,Mysore,B30,26-35,Male,21.6,Mandate,Pending
INV000286,1/15/2024,100025,SIP,1940,Madhya Pradesh,Indore,T30,26-35,Female,9.8,Cheque,Verified
INV003688,1/15/2024,118633,Lumpsum,18336,Telangana,Hyderabad,T30,56+,Male,12.1,Cheque,Pending
INV004095,1/15/2024,118635,SIP,2697,Karnataka,Mysore,B30,26-35,Female,14.6,Cheque,Verified
INV001728,1/15/2024,119094,SIP,5645,Karnataka,Bangalore,T30,26-35,Male,17,Mandate,Verified
INV000961,1/15/2024,120506,SIP,5061,Rajasthan,Udaipur,B30,36-45,Male,17.2,Cheque,Verified
INV003219,1/15/2024,119120,Redemption,389517,Maharashtra,Pune,T30,46-55,Male,57.8,UPI,Verified
INV002805,1/15/2024,120504,Redemption,63924,Maharashtra,Mumbai,T30,26-35,Female,14.5,UPI,Verified
INV002174,1/15/2024,118635,SIP,11878,Gujarat,Ahmedabad,T30,36-45,Male,25.1,UPI,Verified
INV002932,1/15/2024,118634,Redemption,380616,Haryana,Gurugram,T30,36-45,Female,28.4,Cheque,Verified
INV004064,1/15/2024,119551,SIP,823,Uttar Pradesh,Lucknow,T30,26-35,Male,16.1,Mandate,Verified
INV003771,1/15/2024,149324,SIP,45650,Telangana,Hyderabad,T30,46-55,Male,47.6,Cheque,Verified
INV004066,1/15/2024,148567,SIP,6184,Gujarat,Surat,T30,46-55,Male,30.8,UPI,Verified
INV001376,1/15/2024,120844,SIP,25358,Gujarat,Surat,T30,26-35,Male,15.8,Net Banking,Verified
INV004971,1/15/2024,119551,SIP,5682,Telangana,Hyderabad,T30,26-35,Male,21.3,Cheque,Verified
INV004887,1/15/2024,148568,Lumpsum,471491,Gujarat,Surat,T30,56+,Female,79.4,Cheque,Verified
INV000405,1/15/2024,120504,SIP,2197,Karnataka,Mysore,B30,56+,Female,8.6,UPI,Pending
INV002510,1/15/2024,119552,SIP,59928,Karnataka,Mysore,B30,36-45,Male,32.6,UPI,Verified
INV004854,1/15/2024,119095,SIP,1633,Rajasthan,Udaipur,B30,18-25,Female,3.5,Cheque,Verified
INV000761,1/15/2024,148568,Lumpsum,250576,Rajasthan,Udaipur,B30,18-25,Female,7.5,Mandate,Verified
