investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV004939,2024-01-11,120504,Lumpsum,567295,Punjab,Amritsar,B30,18-25,Male,4.7,Mandate,Verified
INV000540,2024-01-11,100033,Redemption,370304,Tamil Nadu,Coimbatore,B30,26-35,Female,10.4,Mandate,Verified
INV002090,2024-01-11,120505,Lumpsum,97909,Maharashtra,Mumbai,T30,26-35,Male,23.7,Cheque,Verified
INV001205,2024-01-11,119092,Lumpsum,271412,Madhya Pradesh,Bhopal,B30,26-35,Male,24.1,Cheque,Verified
INV004308,2024-01-11,120505,Sip,2508,Gujarat,Surat,T30,26-35,Female,11.1,Mandate,Verified
INV002621,2024-01-11,120507,Redemption,65881,Uttar Pradesh,Agra,B30,26-35,Female,22.6,Cheque,Verified
INV000413,2024-01-11,120506,Lumpsum,445536,Haryana,Gurugram,T30,36-45,Female,49.8,UPI,Verified
INV004363,2024-01-11,149323,Lumpsum,445758,Delhi,Noida,T30,26-35,Male,20.5,Mandate,Verified
INV001539,2024-01-12,149323,Sip,4714,Madhya Pradesh,Indore,T30,36-45,Male,32.1,Mandate,Verified
INV000414,2024-01-12,119092,Sip,10281,Tamil Nadu,Chennai,T30,36-45,Male,21.9,Net Banking,Verified
INV002716,2024-01-12,119092,Sip,2347,Tamil Nadu,Chennai,T30,56+,Female,47.4,Mandate,Pending
INV003865,2024-01-12,100025,Sip,463,Gujarat,Ahmedabad,T30,18-25,Female,3.3,Mandate,Verified
INV000813,2024-01-12,120843,Sip,3598,Telangana,Hyderabad,T30,46-55,Male,38.7,Mandate,Verified
INV002613,2024-01-12,125497,Lumpsum,53948,Karnataka,Bangalore,T30,46-55,Female,44.3,Mandate,Verified
INV002045,2024-01-12,118632,Redemption,118396,Rajasthan,Jaipur,T30,18-25,Female,3.8,Net Banking,Pending
INV003454,2024-01-12,120843,Sip,7944,Telangana,Hyderabad,T30,26-35,Male,18.3,Cheque,Verified
INV004850,2024-01-12,119092,Sip,48595,Madhya Pradesh,Bhopal,B30,56+,Male,34.8,Cheque,Verified
INV004342,2024-01-12,118635,Sip,2186,Tamil Nadu,Coimbatore,B30,46-55,Female,22.1,Net Banking,Verified
INV001538,2024-01-12,118636,Sip,2181,Madhya Pradesh,Bhopal,B30,18-25,Female,3.1,Mandate,Verified
INV002401,2024-01-12,125498,Sip,3471,West Bengal,Kolkata,T30,26-35,Male,20.9,UPI,Verified
INV002243,2024-01-12,101207,Sip,599,Tamil Nadu,Coimbatore,B30,26-35,Male,7.8,Mandate,Verified
INV004544,2024-01-12,101206,Lumpsum,311066,Maharashtra,Mumbai,T30,36-45,Male,52.1,Mandate,Verified
INV000895,2024-01-12,149324,Lumpsum,441094,Rajasthan,Udaipur,B30,26-35,Male,19.5,UPI,Pending
INV004704,2024-01-12,120842,Lumpsum,392506,Delhi,New Delhi,T30,26-35,Male,23.1,Net Banking,Verified
INV000220,2024-01-12,125498,Sip,8058,Uttar Pradesh,Lucknow,T30,36-45,Male,48.1,Cheque,Verified
INV002759,2024-01-12,125498,Lumpsum,394961,Delhi,Noida,T30,36-45,Male,44.6,Net Banking,Verified
INV003542,2024-01-12,120505,Redemption,360525,Telangana,Hyderabad,T30,26-35,Male,10.0,UPI,Verified
INV001375,2024-01-12,100033,Lumpsum,186485,Haryana,Gurugram,T30,18-25,Male,6.3,Mandate,Verified
INV001983,2024-01-12,119093,Sip,1638,West Bengal,Kolkata,T30,36-45,Male,30.6,UPI,Verified
INV003386,2024-01-12,102885,Lumpsum,289354,Haryana,Faridabad,B30,26-35,Male,16.8,UPI,Verified
INV003210,2024-01-12,102886,Sip,456,Haryana,Faridabad,B30,36-45,Female,23.1,Mandate,Verified
INV000150,2024-01-12,148567,Lumpsum,77550,Karnataka,Mysore,B30,18-25,Male,3.5,Mandate,Verified
INV000487,2024-01-12,120503,Sip,7304,Telangana,Hyderabad,T30,36-45,Male,41.7,Net Banking,Verified
INV003160,2024-01-12,119120,Lumpsum,286436,Delhi,Gurugram,T30,26-35,Male,24.9,Mandate,Verified
INV003222,2024-01-12,120842,Sip,3343,Punjab,Amritsar,B30,56+,Female,11.7,Cheque,Pending
INV000988,2024-01-12,119093,Lumpsum,259605,Rajasthan,Jaipur,T30,36-45,Male,28.7,Cheque,Verified
INV003860,2024-01-12,119599,Lumpsum,138013,Punjab,Chandigarh,T30,26-35,Male,20.4,Net Banking,Verified
INV003057,2024-01-12,100016,Redemption,280673,Punjab,Chandigarh,T30,18-25,Male,6.4,Cheque,Verified
INV000534,2024-01-12,148567,Sip,7393,Punjab,Amritsar,B30,36-45,Male,16.8,Cheque,Verified
INV004069,2024-01-12,118636,Lumpsum,391259,Delhi,Noida,T30,26-35,Male,21.8,Net Banking,Verified
INV003733,2024-01-12,119552,Sip,2731,Telangana,Hyderabad,T30,26-35,Male,12.6,Mandate,Verified
INV004831,2024-01-12,120504,Sip,13581,Maharashtra,Mumbai,T30,18-25,Female,5.9,Net Banking,Verified
INV000682,2024-01-12,119599,Redemption,374425,Delhi,New Delhi,T30,56+,Female,69.2,Net Banking,Verified
INV001822,2024-01-12,148567,Lumpsum,200359,Gujarat,Ahmedabad,T30,36-45,Male,59.6,Mandate,Verified
INV000840,2024-01-12,120506,Lumpsum,245323,Punjab,Chandigarh,T30,26-35,Male,15.3,Cheque,Verified
INV002798,2024-01-12,120503,Sip,41288,Tamil Nadu,Coimbatore,B30,26-35,Female,24.5,Mandate,Verified
INV004401,2024-01-12,148569,Sip,1676,Rajasthan,Udaipur,B30,26-35,Male,22.6,Cheque,Verified
INV000631,2024-01-12,119551,Redemption,317359,Delhi,Noida,T30,36-45,Female,48.6,Cheque,Verified
INV002786,2024-01-12,118635,Sip,1976,Tamil Nadu,Coimbatore,B30,26-35,Female,13.3,UPI,Verified
INV000290,2024-01-12,118634,Redemption,147815,Punjab,Chandigarh,T30,26-35,Male,17.9,UPI,Verified
INV003103,2024-01-12,118633,Sip,2069,Tamil Nadu,Coimbatore,B30,36-45,Female,55.8,Mandate,Verified
INV000175,2024-01-12,119598,Lumpsum,96132,Karnataka,Bangalore,T30,26-35,Male,17.3,Cheque,Verified
INV000522,2024-01-12,118634,Sip,1098,Punjab,Chandigarh,T30,26-35,Female,10.8,Mandate,Verified
INV004005,2024-01-12,149324,Redemption,166360,West Bengal,Kolkata,T30,26-35,Male,11.0,UPI,Verified
INV001466,2024-01-12,102887,Lumpsum,309222,Delhi,Noida,T30,46-55,Female,20.3,UPI,Verified
INV003771,2024-01-12,119094,Sip,1816,Telangana,Hyderabad,T30,46-55,Male,47.6,Net Banking,Verified
INV000175,2024-01-12,120503,Sip,884,Karnataka,Bangalore,T30,26-35,Male,17.3,Mandate,Verified
INV003702,2024-01-13,119120,Sip,12766,Madhya Pradesh,Bhopal,B30,36-45,Male,53.2,UPI,Verified
INV001418,2024-01-13,119095,Lumpsum,288021,Delhi,Noida,T30,36-45,Male,39.2,Cheque,Verified
INV004632,2024-01-13,148569,Sip,537,Punjab,Chandigarh,T30,26-35,Male,18.0,Cheque,Verified
INV002681,2024-01-13,119095,Sip,848,Maharashtra,Nashik,B30,18-25,Female,7.2,Net Banking,Verified
INV001404,2024-01-13,125497,Lumpsum,284280,West Bengal,Kolkata,T30,46-55,Male,56.2,UPI,Verified
INV000808,2024-01-13,120842,Sip,8878,Punjab,Chandigarh,T30,36-45,Male,34.9,Mandate,Verified
INV001433,2024-01-13,149324,Lumpsum,308296,West Bengal,Kolkata,T30,26-35,Male,10.9,UPI,Verified
INV000673,2024-01-13,118634,Sip,2086,Maharashtra,Nashik,B30,36-45,Male,47.4,Cheque,Verified
INV004739,2024-01-13,102886,Lumpsum,413324,Delhi,Gurugram,T30,18-25,Male,3.2,Mandate,Verified
INV001232,2024-01-13,125498,Sip,2795,Uttar Pradesh,Agra,B30,46-55,Female,29.8,UPI,Verified
INV004621,2024-01-13,125497,Sip,2699,Punjab,Amritsar,B30,36-45,Female,16.9,Mandate,Verified
INV002986,2024-01-13,120844,Sip,946,Punjab,Amritsar,B30,26-35,Male,11.9,Mandate,Verified
INV003670,2024-01-13,119551,Sip,47799,Punjab,Chandigarh,T30,36-45,Male,38.4,Mandate,Pending
INV001717,2024-01-13,102886,Redemption,353014,Karnataka,Mysore,B30,26-35,Male,23.2,Mandate,Verified
INV000683,2024-01-13,120842,Sip,456,Maharashtra,Mumbai,T30,26-35,Female,17.4,Mandate,Verified
INV002497,2024-01-13,120841,Sip,13159,Telangana,Hyderabad,T30,26-35,Female,13.0,Cheque,Verified
INV000701,2024-01-13,125497,Sip,2663,West Bengal,Kolkata,T30,36-45,Female,55.6,Cheque,Verified
INV001020,2024-01-13,101206,Lumpsum,223108,Maharashtra,Mumbai,T30,26-35,Female,13.5,Mandate,Verified
INV004856,2024-01-13,120507,Lumpsum,318735,Maharashtra,Mumbai,T30,36-45,Male,54.3,UPI,Verified
INV004328,2024-01-13,100033,Sip,7396,Telangana,Hyderabad,T30,26-35,Female,12.8,Cheque,Verified
INV004653,2024-01-13,119093,Redemption,308702,Rajasthan,Jaipur,T30,46-55,Female,32.2,Net Banking,Verified
INV003158,2024-01-13,118633,Redemption,487726,Karnataka,Mysore,B30,26-35,Male,21.1,Net Banking,Verified
INV003652,2024-01-13,118634,Sip,545,Punjab,Chandigarh,T30,26-35,Female,16.9,Net Banking,Verified
INV000977,2024-01-13,120842,Sip,2283,Karnataka,Mysore,B30,56+,Male,22.5,Cheque,Verified
INV004761,2024-01-13,120507,Sip,2604,Madhya Pradesh,Indore,T30,26-35,Male,21.4,Cheque,Verified
INV002217,2024-01-13,120507,Sip,2031,Tamil Nadu,Coimbatore,B30,18-25,Male,7.0,Cheque,Verified
INV000415,2024-01-13,119095,Lumpsum,119316,Maharashtra,Pune,T30,36-45,Female,20.3,UPI,Verified
INV002909,2024-01-13,119552,Sip,2388,Rajasthan,Udaipur,B30,36-45,Male,44.1,Cheque,Verified
INV002080,2024-01-13,148569,Sip,55735,Tamil Nadu,Coimbatore,B30,26-35,Male,21.3,Cheque,Pending
INV004292,2024-01-13,120504,Redemption,152985,Uttar Pradesh,Kanpur,B30,26-35,Male,13.0,UPI,Verified
INV004534,2024-01-13,120843,Sip,11918,Maharashtra,Nashik,B30,26-35,Male,8.8,UPI,Verified
INV003262,2024-01-13,125497,Sip,5578,Telangana,Hyderabad,T30,46-55,Male,80.2,Mandate,Verified
INV002202,2024-01-13,101207,Sip,1991,Madhya Pradesh,Indore,T30,18-25,Female,7.1,UPI,Verified
INV003146,2024-01-13,100025,Lumpsum,399994,Rajasthan,Udaipur,B30,26-35,Male,20.2,Net Banking,Verified
INV000638,2024-01-13,119551,Sip,6539,Rajasthan,Udaipur,B30,26-35,Male,12.7,Cheque,Verified
INV003373,2024-01-13,125498,Redemption,443338,Gujarat,Surat,T30,56+,Male,62.9,UPI,Verified
INV002434,2024-01-13,119120,Sip,13191,Uttar Pradesh,Agra,B30,26-35,Male,13.8,Mandate,Verified
INV000552,2024-01-13,102887,Redemption,102052,Uttar Pradesh,Lucknow,T30,36-45,Female,35.8,Mandate,Verified
INV004230,2024-01-13,102885,Redemption,125315,Karnataka,Bangalore,T30,18-25,Female,7.4,Mandate,Verified
INV000223,2024-01-13,120842,Sip,11719,West Bengal,Kolkata,T30,26-35,Male,6.3,Mandate,Verified
INV000082,2024-01-13,120504,Sip,3380,Rajasthan,Udaipur,B30,26-35,Female,19.6,UPI,Pending
INV000820,2024-01-13,119599,Sip,43813,Telangana,Hyderabad,T30,36-45,Male,50.2,Mandate,Verified
INV004959,2024-01-13,118636,Lumpsum,432325,Delhi,New Delhi,T30,18-25,Female,5.8,Net Banking,Verified
INV002262,2024-01-13,119598,Sip,3375,Rajasthan,Udaipur,B30,26-35,Male,8.2,Net Banking,Verified
INV002554,2024-01-13,101206,Sip,1047,Madhya Pradesh,Bhopal,B30,18-25,Male,5.4,Cheque,Verified
INV000599,2024-01-13,100016,Sip,49737,Gujarat,Ahmedabad,T30,36-45,Male,24.0,Mandate,Verified
INV003065,2024-01-13,119093,Lumpsum,425066,Uttar Pradesh,Kanpur,B30,46-55,Male,27.9,Cheque,Verified
INV003698,2024-01-13,125498,Sip,5091,Madhya Pradesh,Bhopal,B30,36-45,Female,41.5,Net Banking,Verified
INV000327,2024-01-13,120507,Sip,2881,Uttar Pradesh,Kanpur,B30,26-35,Male,9.2,UPI,Verified
INV001528,2024-01-13,119599,Sip,40754,Telangana,Hyderabad,T30,26-35,Female,20.7,UPI,Verified
INV004790,2024-01-13,120841,Sip,545,Tamil Nadu,Coimbatore,B30,18-25,Male,3.4,Mandate,Verified
INV004169,2024-01-13,102885,Sip,48618,Rajasthan,Udaipur,B30,26-35,Female,20.4,Cheque,Verified
INV003312,2024-01-13,100016,Lumpsum,247986,Maharashtra,Mumbai,T30,26-35,Male,7.9,UPI,Verified
INV004223,2024-01-13,120844,Lumpsum,190795,Uttar Pradesh,Agra,B30,36-45,Female,49.3,UPI,Verified
INV003906,2024-01-13,148568,Sip,1087,Haryana,Faridabad,B30,36-45,Male,39.7,UPI,Verified
INV003573,2024-01-14,119551,Redemption,280396,Gujarat,Surat,T30,36-45,Male,51.8,Cheque,Verified
INV000490,2024-01-14,148568,Sip,2309,Delhi,New Delhi,T30,26-35,Male,10.0,Cheque,Verified
INV002746,2024-01-14,118632,Sip,435,Delhi,Noida,T30,26-35,Male,23.2,Mandate,Verified
INV000546,2024-01-14,119120,Sip,4842,Karnataka,Mysore,B30,26-35,Male,9.5,UPI,Verified
INV002942,2024-01-14,120842,Sip,2920,Delhi,Noida,T30,36-45,Male,27.8,Cheque,Verified
INV000253,2024-01-14,118632,Lumpsum,380067,Delhi,New Delhi,T30,26-35,Female,7.2,Mandate,Verified
INV002942,2024-01-14,119095,Lumpsum,43056,Delhi,Noida,T30,36-45,Male,27.8,UPI,Verified
INV000854,2024-01-14,118633,Sip,59780,Karnataka,Bangalore,T30,46-55,Female,79.7,Cheque,Verified
INV003475,2024-01-14,118633,Sip,401,Telangana,Hyderabad,T30,26-35,Male,20.7,Net Banking,Verified
INV001246,2024-01-14,119598,Sip,8465,Rajasthan,Jaipur,T30,46-55,Male,51.2,Cheque,Verified
INV000261,2024-01-14,102885,Sip,9649,Gujarat,Ahmedabad,T30,18-25,Male,3.5,UPI,Verified
INV004539,2024-01-14,125498,Lumpsum,172640,Haryana,Faridabad,B30,26-35,Male,18.0,Cheque,Verified
INV003620,2024-01-14,125497,Sip,2718,Uttar Pradesh,Kanpur,B30,36-45,Female,15.7,Net Banking,Pending
INV001690,2024-01-14,119093,Sip,20315,Rajasthan,Jaipur,T30,36-45,Male,27.6,Cheque,Verified
INV002256,2024-01-14,101206,Sip,44525,Rajasthan,Jaipur,T30,46-55,Male,49.6,UPI,Verified
INV002142,2024-01-14,120503,Lumpsum,377263,Tamil Nadu,Chennai,T30,18-25,Male,3.6,Net Banking,Verified
INV001252,2024-01-14,148569,Redemption,53866,Rajasthan,Jaipur,T30,26-35,Male,16.0,Mandate,Verified
INV004548,2024-01-14,148568,Sip,55894,Delhi,Noida,T30,36-45,Female,58.1,Cheque,Verified
INV002843,2024-01-14,120844,Redemption,130159,Haryana,Faridabad,B30,26-35,Male,11.8,Cheque,Verified
INV001397,2024-01-14,125497,Lumpsum,416815,Delhi,New Delhi,T30,26-35,Male,20.8,Cheque,Verified
INV001926,2024-01-14,102885,Sip,3256,Uttar Pradesh,Agra,B30,46-55,Female,26.9,Mandate,Verified
INV002500,2024-01-14,102885,Lumpsum,276324,Delhi,New Delhi,T30,26-35,Male,14.7,Net Banking,Verified
INV004877,2024-01-14,125497,Sip,4003,Karnataka,Mysore,B30,26-35,Male,18.0,UPI,Verified
INV003399,2024-01-14,101208,Redemption,479186,Telangana,Hyderabad,T30,26-35,Female,16.0,UPI,Verified
INV000908,2024-01-14,120505,Sip,27787,Karnataka,Mysore,B30,26-35,Male,11.3,Mandate,Verified
INV000211,2024-01-14,119095,Lumpsum,171856,Punjab,Chandigarh,T30,26-35,Male,17.0,Net Banking,Verified
INV000210,2024-01-14,120842,Sip,16400,Rajasthan,Jaipur,T30,26-35,Male,9.1,UPI,Verified
INV004495,2024-01-14,118635,Redemption,115605,Punjab,Amritsar,B30,36-45,Female,24.4,Mandate,Verified
INV002911,2024-01-14,120506,Lumpsum,315721,Gujarat,Surat,T30,26-35,Male,24.1,Mandate,Verified
INV004482,2024-01-14,119120,Lumpsum,261875,Uttar Pradesh,Kanpur,B30,18-25,Female,6.8,Net Banking,Verified
INV003766,2024-01-14,119552,Lumpsum,225256,West Bengal,Kolkata,T30,36-45,Male,52.3,Cheque,Verified
INV000189,2024-01-14,119120,Sip,8241,Uttar Pradesh,Lucknow,T30,36-45,Male,47.3,Net Banking,Verified
INV000293,2024-01-14,100033,Sip,25238,Karnataka,Mysore,B30,26-35,Female,19.3,Net Banking,Verified
INV001977,2024-01-14,101207,Redemption,340055,Punjab,Amritsar,B30,18-25,Female,3.3,Mandate,Verified
INV003304,2024-01-14,120841,Sip,3545,Telangana,Hyderabad,T30,18-25,Female,4.8,Net Banking,Verified
INV003951,2024-01-14,125497,Sip,3100,Uttar Pradesh,Lucknow,T30,18-25,Male,7.8,Cheque,Verified
INV004961,2024-01-14,119092,Sip,5075,West Bengal,Kolkata,T30,36-45,Male,15.0,Mandate,Pending
INV003366,2024-01-14,148568,Lumpsum,485715,Madhya Pradesh,Bhopal,B30,18-25,Male,3.3,Mandate,Verified
INV001806,2024-01-14,149324,Sip,29074,Telangana,Hyderabad,T30,36-45,Male,32.6,Cheque,Verified
INV001530,2024-01-14,149324,Sip,4062,Telangana,Hyderabad,T30,26-35,Male,21.0,Mandate,Verified
INV003946,2024-01-14,120504,Sip,10932,Karnataka,Mysore,B30,26-35,Female,9.2,UPI,Pending
INV003810,2024-01-14,102885,Redemption,441808,Maharashtra,Nashik,B30,26-35,Male,24.7,Net Banking,Verified
INV004030,2024-01-14,120842,Lumpsum,54035,Uttar Pradesh,Lucknow,T30,18-25,Female,4.4,Net Banking,Verified
INV000757,2024-01-14,148567,Sip,9443,Madhya Pradesh,Indore,T30,36-45,Male,25.4,Cheque,Verified
INV000471,2024-01-14,101206,Lumpsum,398977,West Bengal,Kolkata,T30,18-25,Male,4.2,UPI,Verified
INV002714,2024-01-14,120503,Lumpsum,237833,West Bengal,Kolkata,T30,46-55,Male,65.7,Mandate,Pending
INV003865,2024-01-14,102887,Sip,3448,Gujarat,Ahmedabad,T30,18-25,Female,3.3,Mandate,Verified
INV001972,2024-01-14,100025,Sip,1125,Uttar Pradesh,Kanpur,B30,18-25,Male,4.6,Mandate,Verified
INV003208,2024-01-14,119120,Sip,470,Madhya Pradesh,Bhopal,B30,46-55,Male,80.0,Net Banking,Verified
INV002868,2024-01-14,148568,Redemption,257574,Gujarat,Ahmedabad,T30,26-35,Female,24.7,UPI,Verified
INV004014,2024-01-14,119599,Sip,8772,Telangana,Hyderabad,T30,56+,Female,27.2,Mandate,Verified
INV001852,2024-01-14,120505,Sip,2315,Telangana,Hyderabad,T30,26-35,Male,21.7,Net Banking,Verified
INV002003,2024-01-14,125498,Redemption,157057,Delhi,New Delhi,T30,26-35,Female,20.1,Net Banking,Verified
INV002003,2024-01-14,120503,Redemption,271129,Delhi,New Delhi,T30,26-35,Female,20.1,Net Banking,Verified
INV003189,2024-01-14,120503,Lumpsum,82411,Tamil Nadu,Chennai,T30,36-45,Female,44.6,Net Banking,Verified
INV001536,2024-01-14,100033,Sip,24928,Karnataka,Mysore,B30,26-35,Male,17.9,UPI,Verified
INV002187,2024-01-14,102885,Lumpsum,400717,Tamil Nadu,Chennai,T30,36-45,Male,15.0,Net Banking,Verified
INV001300,2024-01-14,100016,Lumpsum,453082,Uttar Pradesh,Agra,B30,36-45,Female,53.8,Cheque,Verified
INV003797,2024-01-14,119598,Lumpsum,379407,Madhya Pradesh,Indore,T30,26-35,Male,6.6,Mandate,Verified
INV004924,2024-01-14,100016,Sip,5272,Telangana,Hyderabad,T30,36-45,Male,16.1,UPI,Verified
INV001055,2024-01-14,119092,Sip,1834,Haryana,Gurugram,T30,26-35,Female,17.6,Mandate,Verified
INV001985,2024-01-14,120506,Redemption,25673,Gujarat,Surat,T30,36-45,Male,46.6,Cheque,Verified
INV001365,2024-01-14,101208,Redemption,392668,Tamil Nadu,Coimbatore,B30,36-45,Male,25.3,Net Banking,Verified
INV000443,2024-01-14,100033,Sip,7828,Punjab,Chandigarh,T30,26-35,Male,18.7,Mandate,Verified
INV004593,2024-01-14,125497,Lumpsum,343193,Punjab,Amritsar,B30,26-35,Male,13.7,Cheque,Verified
INV001651,2024-01-14,119551,Redemption,6684,Gujarat,Ahmedabad,T30,18-25,Male,4.1,Net Banking,Verified
INV003811,2024-01-14,120843,Sip,54067,Gujarat,Surat,T30,46-55,Female,83.6,Net Banking,Verified
INV000607,2024-01-14,100033,Sip,3331,Rajasthan,Jaipur,T30,56+,Male,33.9,Mandate,Verified
INV003354,2024-01-14,120504,Sip,54121,Punjab,Chandigarh,T30,46-55,Male,48.5,Net Banking,Verified
INV000793,2024-01-14,101206,Sip,6759,West Bengal,Kolkata,T30,26-35,Female,8.4,UPI,Verified
INV004254,2024-01-14,119093,Lumpsum,336976,Madhya Pradesh,Bhopal,B30,36-45,Male,58.3,UPI,Verified
INV000786,2024-01-14,101206,Sip,4447,Madhya Pradesh,Bhopal,B30,26-35,Male,17.9,Mandate,Verified
INV001631,2024-01-15,120844,Lumpsum,138775,Haryana,Faridabad,B30,36-45,Male,55.9,Cheque,Verified
INV004318,2024-01-15,120504,Sip,9085,Tamil Nadu,Coimbatore,B30,56+,Female,54.7,Mandate,Verified
INV004378,2024-01-15,118632,Sip,7498,Tamil Nadu,Chennai,T30,26-35,Female,23.2,Net Banking,Verified
INV002348,2024-01-15,120842,Redemption,271794,Uttar Pradesh,Agra,B30,26-35,Male,13.4,Net Banking,Verified
INV001557,2024-01-15,119120,Lumpsum,11887,Haryana,Gurugram,T30,26-35,Female,10.5,UPI,Pending
INV002911,2024-01-15,149322,Sip,1736,Gujarat,Surat,T30,26-35,Male,24.1,Cheque,Verified
INV004319,2024-01-15,102887,Sip,2853,Gujarat,Surat,T30,18-25,Male,3.9,Cheque,Verified
INV004549,2024-01-15,149323,Sip,2373,Tamil Nadu,Chennai,T30,36-45,Male,40.7,Mandate,Verified
INV001846,2024-01-15,102886,Lumpsum,329051,Uttar Pradesh,Kanpur,B30,56+,Male,72.3,Mandate,Verified
INV003604,2024-01-15,120841,Sip,2242,Punjab,Chandigarh,T30,18-25,Female,7.4,UPI,Verified
INV000261,2024-01-15,119552,Redemption,489019,Gujarat,Ahmedabad,T30,18-25,Male,3.5,UPI,Verified
INV002143,2024-01-15,120844,Sip,2685,Uttar Pradesh,Lucknow,T30,26-35,Male,11.8,Cheque,Verified
INV002232,2024-01-15,120844,Redemption,261477,Karnataka,Bangalore,T30,26-35,Female,16.9,Cheque,Verified
INV002412,2024-01-15,118633,Sip,8181,Karnataka,Bangalore,T30,26-35,Male,11.4,Cheque,Verified
INV003420,2024-01-15,118634,Sip,22016,Haryana,Faridabad,B30,36-45,Male,47.2,Mandate,Verified
INV001322,2024-01-15,125497,Sip,1994,Uttar Pradesh,Lucknow,T30,26-35,Female,10.5,Cheque,Verified
INV002863,2024-01-15,120507,Sip,2630,Rajasthan,Udaipur,B30,36-45,Female,49.8,Cheque,Verified
INV003732,2024-01-15,120841,Sip,11385,West Bengal,Kolkata,T30,36-45,Male,56.1,Cheque,Verified
INV001036,2024-01-15,120506,Lumpsum,344823,Punjab,Chandigarh,T30,46-55,Female,40.5,Net Banking,Verified
INV002034,2024-01-15,148569,Sip,29964,Uttar Pradesh,Lucknow,T30,26-35,Male,10.0,Mandate,Verified
INV003739,2024-01-15,118633,Lumpsum,190275,Gujarat,Surat,T30,46-55,Female,81.0,Cheque,Verified
INV002420,2024-01-15,149324,Sip,2750,Karnataka,Mysore,B30,26-35,Female,6.4,Mandate,Verified
INV003598,2024-01-15,148567,Sip,1892,Delhi,Gurugram,T30,26-35,Female,12.7,UPI,Verified
INV002718,2024-01-15,119095,Sip,1626,Telangana,Hyderabad,T30,36-45,Male,15.6,Mandate,Verified
INV000322,2024-01-15,119599,Sip,6786,Rajasthan,Jaipur,T30,18-25,Male,5.9,Mandate,Verified
INV004467,2024-01-15,120505,Sip,9943,Tamil Nadu,Chennai,T30,46-55,Male,52.4,Cheque,Pending
INV004496,2024-01-15,119598,Sip,2220,Madhya Pradesh,Indore,T30,18-25,Female,6.3,UPI,Verified
INV004912,2024-01-15,100016,Redemption,227454,West Bengal,Kolkata,T30,18-25,Male,6.4,Mandate,Verified
INV000006,2024-01-15,149323,Lumpsum,325595,Madhya Pradesh,Bhopal,B30,46-55,Female,43.0,Cheque,Verified
INV001969,2024-01-15,102887,Sip,408,Uttar Pradesh,Kanpur,B30,26-35,Male,9.7,Cheque,Verified
INV000729,2024-01-15,102886,Sip,22497,Telangana,Hyderabad,T30,36-45,Male,36.5,UPI,Verified
INV003166,2024-01-15,102885,Sip,14626,Karnataka,Bangalore,T30,26-35,Female,7.1,UPI,Verified
INV002851,2024-01-15,120506,Sip,2709,Tamil Nadu,Coimbatore,B30,26-35,Male,16.0,Cheque,Verified
INV004616,2024-01-15,100025,Lumpsum,147660,West Bengal,Kolkata,T30,26-35,Female,18.1,Net Banking,Verified
INV001800,2024-01-15,100033,Sip,2331,Tamil Nadu,Chennai,T30,26-35,Female,12.8,Net Banking,Verified
INV001599,2024-01-15,100033,Sip,1945,Haryana,Faridabad,B30,36-45,Female,31.0,Mandate,Verified
INV002773,2024-01-15,101206,Sip,43036,Karnataka,Mysore,B30,36-45,Female,28.0,UPI,Verified
INV004151,2024-01-15,120506,Lumpsum,417730,Karnataka,Mysore,B30,26-35,Male,21.6,Mandate,Pending
INV000286,2024-01-15,100025,Sip,1940,Madhya Pradesh,Indore,T30,26-35,Female,9.8,Cheque,Verified
INV003688,2024-01-15,118633,Lumpsum,18336,Telangana,Hyderabad,T30,56+,Male,12.1,Cheque,Pending
INV004095,2024-01-15,118635,Sip,2697,Karnataka,Mysore,B30,26-35,Female,14.6,Cheque,Verified
INV001728,2024-01-15,119094,Sip,5645,Karnataka,Bangalore,T30,26-35,Male,17.0,Mandate,Verified
INV000961,2024-01-15,120506,Sip,5061,Rajasthan,Udaipur,B30,36-45,Male,17.2,Cheque,Verified
INV003219,2024-01-15,119120,Redemption,389517,Maharashtra,Pune,T30,46-55,Male,57.8,UPI,Verified
INV002805,2024-01-15,120504,Redemption,63924,Maharashtra,Mumbai,T30,26-35,Female,14.5,UPI,Verified
INV002174,2024-01-15,118635,Sip,11878,Gujarat,Ahmedabad,T30,36-45,Male,25.1,UPI,Verified
INV002932,2024-01-15,118634,Redemption,380616,Haryana,Gurugram,T30,36-45,Female,28.4,Cheque,Verified
INV004064,2024-01-15,119551,Sip,823,Uttar Pradesh,Lucknow,T30,26-35,Male,16.1,Mandate,Verified
INV003771,2024-01-15,149324,Sip,45650,Telangana,Hyderabad,T30,46-55,Male,47.6,Cheque,Verified
INV004066,2024-01-15,148567,Sip,6184,Gujarat,Surat,T30,46-55,Male,30.8,UPI,Verified
INV001376,2024-01-15,120844,Sip,25358,Gujarat,Surat,T30,26-35,Male,15.8,Net Banking,Verified
INV004971,2024-01-15,119551,Sip,5682,Telangana,Hyderabad,T30,26-35,Male,21.3,Cheque,Verified
INV004887,2024-01-15,148568,Lumpsum,471491,Gujarat,Surat,T30,56+,Female,79.4,Cheque,Verified
INV000405,2024-01-15,120504,Sip,2197,Karnataka,Mysore,B30,56+,Female,8.6,UPI,Pending
